#2012-04-20T06:08:53NZST
#System Version : jpf-1.0.2
#Source Packages: org.java.plugin
#Ignore Packages: 
#Distributed    : source,source-boot,source-tools
#Source Roots   : source,source-boot,source-tools
#1. Fully-qualified type name
#2. location in bin
#3. location in src
#4. 0=in src pkg (user-defined), 1=not in src pkg. See 'Source Packages' above
#5. 0=both bin and src, 1=bin only, 2=src only
#6. 0=distributed, 1 = not distributed. Source code in 'Distributed' above
#7. 0=top-level public, 4=top-level non-public, 1=top-level different name, 2=nested, 3=probably haven't seen source, -1 no source, or not parsed
#8. LOC - physical lines in file (for public type only)
#9. NCLOC - non-commented lines of code in file (for public type only)
#
org.java.plugin.boot.SplashHandler	jpf-boot.jar	source-boot/org/java/plugin/boot/SplashHandler.java	0	0	0	0	95	15
org.java.plugin.boot.SplashHandlerWrapper	jpf-boot.jar	source-boot/org/java/plugin/boot/Boot.java	0	0	0	1	0	0
org.java.plugin.boot.SplashWindow	jpf-boot.jar	source-boot/org/java/plugin/boot/SplashWindow.java	0	0	0	4	207	116
org.java.plugin.boot.SplashWindow$1	jpf-boot.jar	source-boot/org/java/plugin/boot/SplashWindow.java	0	0	0	2	0	0
org.java.plugin.tools.docgen.ClassPathPageSource	jpf-tools.jar	source-tools/org/java/plugin/tools/docgen/ClassPathPageSource.java	0	0	0	4	82	60
org.java.plugin.tools.docgen.DocGenerator	jpf-tools.jar	source-tools/org/java/plugin/tools/docgen/DocGenerator.java	0	0	0	0	485	361
org.java.plugin.tools.docgen.DocGenerator$IdentityComparator	jpf-tools.jar	source-tools/org/java/plugin/tools/docgen/DocGenerator.java	0	0	0	2	0	0
org.java.plugin.tools.docgen.DocGenerator$Tool	jpf-tools.jar	source-tools/org/java/plugin/tools/docgen/DocGenerator.java	0	0	0	2	0	0
org.java.plugin.registry.Documentable	jpf.jar	source/org/java/plugin/registry/Documentable.java	0	0	0	0	37	5
org.java.plugin.registry.Documentation	jpf.jar	source/org/java/plugin/registry/Documentation.java	0	0	0	0	68	13
org.java.plugin.registry.Documentation$Reference	jpf.jar	source/org/java/plugin/registry/Documentation.java	0	0	0	2	0	0
org.java.plugin.registry.Extension	jpf.jar	source/org/java/plugin/registry/Extension.java	0	0	0	0	210	32
org.java.plugin.registry.Extension$Parameter	jpf.jar	source/org/java/plugin/registry/Extension.java	0	0	0	2	0	0
org.java.plugin.registry.ExtensionPoint	jpf.jar	source/org/java/plugin/registry/ExtensionPoint.java	0	0	0	0	287	49
org.java.plugin.registry.ExtensionPoint$ParameterDefinition	jpf.jar	source/org/java/plugin/registry/ExtensionPoint.java	0	0	0	2	0	0
org.java.plugin.registry.Identity	jpf.jar	source/org/java/plugin/registry/Identity.java	0	0	0	0	33	4
org.java.plugin.registry.IntegrityCheckReport	jpf.jar	source/org/java/plugin/registry/IntegrityCheckReport.java	0	0	0	0	132	25
org.java.plugin.registry.IntegrityCheckReport$ReportItem	jpf.jar	source/org/java/plugin/registry/IntegrityCheckReport.java	0	0	0	2	0	0
org.java.plugin.registry.Library	jpf.jar	source/org/java/plugin/registry/Library.java	0	0	0	0	67	8
org.java.plugin.registry.ManifestProcessingException	jpf.jar	source/org/java/plugin/registry/ManifestProcessingException.java	0	0	0	0	59	17
org.java.plugin.registry.PluginAttribute	jpf.jar	source/org/java/plugin/registry/PluginAttribute.java	0	0	0	0	57	9
org.java.plugin.registry.PluginDescriptor	jpf.jar	source/org/java/plugin/registry/PluginDescriptor.java	0	0	0	0	136	22
org.java.plugin.registry.PluginElement	jpf.jar	source/org/java/plugin/registry/PluginElement.java	0	0	0	0	41	5
org.java.plugin.registry.PluginFragment	jpf.jar	source/org/java/plugin/registry/PluginFragment.java	0	0	0	0	76	11
org.java.plugin.registry.PluginPrerequisite	jpf.jar	source/org/java/plugin/registry/PluginPrerequisite.java	0	0	0	0	89	14
org.java.plugin.registry.PluginRegistry	jpf.jar	source/org/java/plugin/registry/PluginRegistry.java	0	0	0	0	390	58
org.java.plugin.registry.PluginRegistry$ManifestInfo	jpf.jar	source/org/java/plugin/registry/PluginRegistry.java	0	0	0	2	0	0
org.java.plugin.registry.PluginRegistry$RegistryChangeData	jpf.jar	source/org/java/plugin/registry/PluginRegistry.java	0	0	0	2	0	0
org.java.plugin.registry.PluginRegistry$RegistryChangeListener	jpf.jar	source/org/java/plugin/registry/PluginRegistry.java	0	0	0	2	0	0
org.java.plugin.registry.UniqueIdentity	jpf.jar	source/org/java/plugin/registry/UniqueIdentity.java	0	0	0	0	32	4
org.java.plugin.registry.Version	jpf.jar	source/org/java/plugin/registry/Version.java	0	0	0	0	374	226
org.java.plugin.tools.mocks.MockDocumentation	jpf-tools.jar	source-tools/org/java/plugin/tools/mocks/MockDocumentation.java	0	0	0	0	100	40
org.java.plugin.tools.mocks.MockExtension	jpf-tools.jar	source-tools/org/java/plugin/tools/mocks/MockExtension.java	0	0	0	0	159	74
org.java.plugin.tools.mocks.MockExtensionPoint	jpf-tools.jar	source-tools/org/java/plugin/tools/mocks/MockExtensionPoint.java	0	0	0	0	264	135
org.java.plugin.tools.mocks.MockIdentity	jpf-tools.jar	source-tools/org/java/plugin/tools/mocks/MockIdentity.java	0	0	0	0	44	12
org.java.plugin.tools.mocks.MockLibrary	jpf-tools.jar	source-tools/org/java/plugin/tools/mocks/MockLibrary.java	0	0	0	0	107	43
org.java.plugin.tools.mocks.MockParameter	jpf-tools.jar	source-tools/org/java/plugin/tools/mocks/MockParameter.java	0	0	0	0	253	119
org.java.plugin.tools.mocks.MockParameterDefinition	jpf-tools.jar	source-tools/org/java/plugin/tools/mocks/MockParameterDefinition.java	0	0	0	0	170	79
org.java.plugin.tools.mocks.MockPluginAttribute	jpf-tools.jar	source-tools/org/java/plugin/tools/mocks/MockPluginAttribute.java	0	0	0	0	131	61
org.java.plugin.tools.mocks.MockPluginDescriptor	jpf-tools.jar	source-tools/org/java/plugin/tools/mocks/MockPluginDescriptor.java	0	0	0	0	381	193
org.java.plugin.tools.mocks.MockPluginElement	jpf-tools.jar	source-tools/org/java/plugin/tools/mocks/MockPluginElement.java	0	0	0	0	101	42
org.java.plugin.tools.mocks.MockPluginFragment	jpf-tools.jar	source-tools/org/java/plugin/tools/mocks/MockPluginFragment.java	0	0	0	0	184	79
org.java.plugin.tools.mocks.MockPluginPrerequisite	jpf-tools.jar	source-tools/org/java/plugin/tools/mocks/MockPluginPrerequisite.java	0	0	0	0	155	65
org.java.plugin.tools.mocks.MockPluginRegistry	jpf-tools.jar	source-tools/org/java/plugin/tools/mocks/MockPluginRegistry.java	0	0	0	0	316	156
org.java.plugin.JpfException	jpf.jar	source/org/java/plugin/JpfException.java	0	0	0	0	52	21
org.java.plugin.ObjectFactory	jpf.jar	source/org/java/plugin/ObjectFactory.java	0	0	0	0	292	196
org.java.plugin.PathResolver	jpf.jar	source/org/java/plugin/PathResolver.java	0	0	0	0	80	12
org.java.plugin.Plugin	jpf.jar	source/org/java/plugin/Plugin.java	0	0	0	0	129	45
org.java.plugin.PluginClassLoader	jpf.jar	source/org/java/plugin/PluginClassLoader.java	0	0	0	0	115	42
org.java.plugin.PluginLifecycleException	jpf.jar	source/org/java/plugin/PluginLifecycleException.java	0	0	0	0	57	16
org.java.plugin.PluginManager	jpf.jar	source/org/java/plugin/PluginManager.java	0	0	0	0	405	109
org.java.plugin.PluginManager$1	jpf.jar	source/org/java/plugin/PluginManager.java	0	0	0	2	0	0
org.java.plugin.PluginManager$EventListener	jpf.jar	source/org/java/plugin/PluginManager.java	0	0	0	2	0	0
org.java.plugin.PluginManager$EventListenerAdapter	jpf.jar	source/org/java/plugin/PluginManager.java	0	0	0	2	0	0
org.java.plugin.PluginManager$PluginLocation	jpf.jar	source/org/java/plugin/PluginManager.java	0	0	0	2	0	0
#Issues
#======
#SRC IGNORED: copy/QualitasCorpus-20120418/Systems/jpf/jpf-1.0.2/src/lib/commons-logging.jar in <src> ignored.
#SRC IGNORED: copy/QualitasCorpus-20120418/Systems/jpf/jpf-1.0.2/src/lib/jxp.jar in <src> ignored.
